"LHS","RHS","support","confidence","coverage","lift","count"
"{ENSG00000170145_Low,ER=Positive}","{PR=Positive}",0.317647058823529,0.83175355450237,0.381900452488688,1.30182390612623,351
"{ENSG00000170145_Low,ER=Positive,Subtype=Luminal_A}","{PR=Positive}",0.317647058823529,0.83175355450237,0.381900452488688,1.30182390612623,351
"{ENSG00000088325_Low,ENSG00000090889_Low,Subtype=Luminal_A}","{PR=Positive}",0.34841628959276,0.831533477321814,0.419004524886878,1.30147945104902,385
"{ENSG00000175063_Low,Subtype=Luminal_A}","{PR=Positive}",0.397285067873303,0.831439393939394,0.477828054298643,1.30133219589664,439
"{ENSG00000143228_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{PR=Positive}",0.338461538461538,0.831111111111111,0.407239819004525,1.3008183821215,374
"{ENSG00000173641_High,ER=Positive}","{PR=Positive}",0.323076923076923,0.830232558139535,0.389140271493213,1.29944330983596,357
"{ENSG00000173641_High,ER=Positive,Subtype=Luminal_A}","{PR=Positive}",0.323076923076923,0.830232558139535,0.389140271493213,1.29944330983596,357
"{ENSG00000077152_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{PR=Positive}",0.335746606334842,0.829977628635347,0.404524886877828,1.29904430544201,371
"{ENSG00000090889_Low,ENSG00000169607_Low,ENSG00000175063_Low}","{PR=Positive}",0.304072398190045,0.82962962962963,0.366515837104072,1.29849963277725,336
"{ENSG00000123485_Low,ENSG00000143228_Low,Subtype=Luminal_A}","{PR=Positive}",0.334841628959276,0.829596412556054,0.403619909502262,1.29844764288164,370
"{ENSG00000088325_Low,ENSG00000169607_Low,Subtype=Luminal_A}","{PR=Positive}",0.346606334841629,0.829004329004329,0.418099547511312,1.29752093987221,383
"{ENSG00000088325_Low,ENSG00000143228_Low,Subtype=Luminal_A}","{PR=Positive}",0.337556561085973,0.828888888888889,0.407239819004525,1.29734025810513,373
"{ENSG00000175063_Low,ENSG00000183856_Low,Subtype=Luminal_A}","{PR=Positive}",0.310407239819005,0.828502415458937,0.374660633484163,1.29673536697185,343
"{ENSG00000123485_Low,ENSG00000169607_Low,Subtype=Luminal_A}","{PR=Positive}",0.343891402714932,0.827886710239651,0.415384615384615,1.29577169237226,380
"{ENSG00000090889_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{PR=Positive}",0.334841628959276,0.827740492170022,0.404524886877828,1.29554283831144,370
"{ENSG00000123485_Low,ENSG00000158402_Low,Subtype=Luminal_A}","{PR=Positive}",0.327601809954751,0.82648401826484,0.396380090497738,1.29357626088194,362
"{ENSG00000088325_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{PR=Positive}",0.344796380090498,0.82646420824295,0.417194570135747,1.29354525511113,381
"{ENSG00000088325_Low,Subtype=Luminal_A}","{PR=Positive}",0.395475113122172,0.826086956521739,0.478733031674208,1.29295479738884,437
"{ENSG00000175063_Low,ENSG00000276043_Low,Subtype=Luminal_A}","{PR=Positive}",0.300452488687783,0.825870646766169,0.363800904977376,1.29261623891872,332
"{ENSG00000088325_Low,ENSG00000169607_Low,ENSG00000175063_Low}","{PR=Positive}",0.31131221719457,0.824940047961631,0.37737556561086,1.29115970679547,344
"{ENSG00000123485_Low,Subtype=Luminal_A}","{PR=Positive}",0.4,0.824626865671642,0.485067873303167,1.29066952771553,442
"{ENSG00000143228_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{PR=Positive}",0.326696832579186,0.824200913242009,0.396380090497738,1.29000284579663,361
"{ENSG00000090889_Low,ENSG00000170312_Low,ENSG00000175063_Low}","{PR=Positive}",0.309502262443439,0.824096385542169,0.375565610859729,1.28983924366019,342
"{ENSG00000143228_Low,ENSG00000169607_Low,Subtype=Luminal_A}","{PR=Positive}",0.317647058823529,0.823943661971831,0.38552036199095,1.28960020747716,351
"{ENSG00000127564_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{PR=Positive}",0.308597285067873,0.823671497584541,0.374660633484163,1.28917422780583,341
"{ENSG00000077152_Low,ENSG00000088325_Low,Subtype=Luminal_A}","{PR=Positive}",0.33393665158371,0.823660714285714,0.405429864253394,1.28915735026305,369
"{ENSG00000077152_Low,ENSG00000123485_Low,Subtype=Luminal_A}","{PR=Positive}",0.324886877828054,0.823394495412844,0.394570135746606,1.28874067624815,359
"{ENSG00000117650_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{PR=Positive}",0.312217194570136,0.823389021479714,0.379185520361991,1.28873210868992,345
"{ENSG00000123485_Low,ENSG00000170312_Low,ENSG00000175063_Low}","{PR=Positive}",0.315837104072398,0.82311320754717,0.383710407239819,1.28830041691165,349
"{ENSG00000090889_Low,ENSG00000143228_Low,Subtype=Luminal_A}","{PR=Positive}",0.323981900452489,0.822988505747126,0.393665158371041,1.28810523916512,358
"{ENSG00000123485_Low,ENSG00000169607_Low,ENSG00000175063_Low}","{PR=Positive}",0.31131221719457,0.822966507177033,0.378280542986425,1.28807080797539,344
"{ENSG00000077152_Low,ENSG00000169607_Low,Subtype=Luminal_A}","{PR=Positive}",0.31131221719457,0.822966507177033,0.378280542986425,1.28807080797539,344
"{ENSG00000088325_Low,ENSG00000183856_Low,Subtype=Luminal_A}","{PR=Positive}",0.319457013574661,0.822843822843823,0.388235294117647,1.28787878787879,353
"{ENSG00000090889_Low,ENSG00000158402_Low,Subtype=Luminal_A}","{PR=Positive}",0.319457013574661,0.822843822843823,0.388235294117647,1.28787878787879,353
"{ENSG00000158402_Low,ENSG00000169607_Low,Subtype=Luminal_A}","{PR=Positive}",0.310407239819005,0.822541966426859,0.37737556561086,1.28740633555479,343
"{ENSG00000169418_High,ER=Positive}","{PR=Positive}",0.318552036199095,0.822429906542056,0.387330316742081,1.28723094437531,352
"{ENSG00000169418_High,ER=Positive,Subtype=Luminal_A}","{PR=Positive}",0.318552036199095,0.822429906542056,0.387330316742081,1.28723094437531,352
"{ENSG00000090889_Low,ENSG00000123485_Low,ENSG00000175063_Low}","{PR=Positive}",0.317647058823529,0.822014051522248,0.386425339366516,1.28658006647604,351
"{ENSG00000143228_Low,ENSG00000158402_Low,Subtype=Luminal_A}","{PR=Positive}",0.304977375565611,0.821951219512195,0.371040723981901,1.28648172459062,337
"{ENSG00000088325_Low,ENSG00000276043_Low,Subtype=Luminal_A}","{PR=Positive}",0.308597285067873,0.821686746987952,0.375565610859729,1.28606778388341,341
"{ENSG00000133800_High,ER=Positive}","{PR=Positive}",0.304072398190045,0.821515892420538,0.370135746606335,1.28580036986501,336
"{ENSG00000133800_High,ER=Positive,Subtype=Luminal_A}","{PR=Positive}",0.304072398190045,0.821515892420538,0.370135746606335,1.28580036986501,336
"{ENSG00000088325_Low,ENSG00000127564_Low,Subtype=Luminal_A}","{PR=Positive}",0.304072398190045,0.821515892420538,0.370135746606335,1.28580036986501,336
"{ENSG00000123485_Low,ENSG00000143228_Low,ENSG00000175063_Low}","{PR=Positive}",0.312217194570136,0.821428571428571,0.380090497737557,1.28566369890732,345
"{ENSG00000123485_Low,ENSG00000183856_Low,Subtype=Luminal_A}","{PR=Positive}",0.323981900452489,0.821100917431193,0.394570135746606,1.28515086935052,358
"{ENSG00000123485_Low,ENSG00000175063_Low}","{PR=Positive}",0.352941176470588,0.821052631578947,0.429864253393665,1.28507529446847,390
"{ENSG00000152253_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{PR=Positive}",0.314027149321267,0.820330969267139,0.382805429864253,1.28394578051018,347
"{ENSG00000105011_Low,ENSG00000123485_Low,Subtype=Luminal_A}","{PR=Positive}",0.314027149321267,0.820330969267139,0.382805429864253,1.28394578051018,347
"{ENSG00000077152_Low,ENSG00000158402_Low,Subtype=Luminal_A}","{PR=Positive}",0.314027149321267,0.820330969267139,0.382805429864253,1.28394578051018,347
"{ENSG00000088325_Low,ENSG00000123485_Low,ENSG00000175063_Low}","{PR=Positive}",0.330316742081448,0.820224719101124,0.402714932126697,1.28377948244581,365
"{ENSG00000105011_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{PR=Positive}",0.309502262443439,0.820143884892086,0.37737556561086,1.2836529643141,342
"{ENSG00000077152_Low,ENSG00000183856_Low,Subtype=Luminal_A}","{PR=Positive}",0.304977375565611,0.819951338199513,0.371945701357466,1.28335159874003,337
"{ENSG00000123485_Low,ENSG00000276043_Low,Subtype=Luminal_A}","{PR=Positive}",0.307692307692308,0.819277108433735,0.375565610859729,1.28229632410662,340
"{ENSG00000169607_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{PR=Positive}",0.323981900452489,0.819221967963387,0.395475113122172,1.28221002067924,358
"{ENSG00000088325_Low,ENSG00000090889_Low,ENSG00000175063_Low}","{PR=Positive}",0.319457013574661,0.819025522041763,0.390045248868778,1.28190255220418,353
"{ENSG00000077152_Low,ENSG00000143228_Low,Subtype=Luminal_A}","{PR=Positive}",0.335746606334842,0.818984547461369,0.409954751131222,1.28183842060172,371
"{ENSG00000169607_Low,ENSG00000175063_Low}","{PR=Positive}",0.323076923076923,0.818807339449541,0.394570135746606,1.28156106245289,357
"{ENSG00000088325_Low,ENSG00000123485_Low,ENSG00000169607_Low}","{PR=Positive}",0.323076923076923,0.818807339449541,0.394570135746606,1.28156106245289,357
"{ENSG00000088325_Low,ENSG00000152253_Low,Subtype=Luminal_A}","{PR=Positive}",0.322171945701357,0.818390804597701,0.393665158371041,1.28090912051057,356
"{ENSG00000090889_Low,ENSG00000169607_Low,Subtype=Luminal_A}","{PR=Positive}",0.338461538461538,0.818380743982494,0.413574660633484,1.28089337408025,374
"{ENSG00000077152_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{PR=Positive}",0.324886877828054,0.817767653758542,0.397285067873303,1.27993379235579,359
"{ENSG00000090889_Low,ENSG00000117650_Low,Subtype=Luminal_A}","{PR=Positive}",0.319457013574661,0.81712962962963,0.390950226244344,1.27893518518519,353
"{ENSG00000090889_Low,ENSG00000123485_Low,ENSG00000169607_Low}","{PR=Positive}",0.319457013574661,0.81712962962963,0.390950226244344,1.27893518518519,353
"{ENSG00000143228_Low,Subtype=Luminal_A}","{PR=Positive}",0.387330316742081,0.816793893129771,0.47420814479638,1.27840970525269,428
"{ENSG00000158402_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{PR=Positive}",0.316742081447964,0.815850815850816,0.388235294117647,1.27693364237274,350
"{ENSG00000123485_Low,ENSG00000158402_Low,ENSG00000175063_Low}","{PR=Positive}",0.308597285067873,0.815789473684211,0.378280542986425,1.27683763232444,341
"{ENSG00000088325_Low,ENSG00000090889_Low,ENSG00000123485_Low}","{PR=Positive}",0.328506787330317,0.815730337078652,0.402714932126697,1.27674507432282,363
"{ENSG00000088325_Low,ENSG00000158402_Low,ENSG00000169607_Low}","{PR=Positive}",0.304072398190045,0.815533980582524,0.372850678733032,1.27643774581259,336
"{ENSG00000123485_Low,ENSG00000152253_Low,Subtype=Luminal_A}","{PR=Positive}",0.323981900452489,0.815489749430524,0.397285067873303,1.27636851716817,358
"{ENSG00000077152_Low,ENSG00000090889_Low,Subtype=Luminal_A}","{PR=Positive}",0.319457013574661,0.815242494226328,0.391855203619909,1.27598152424942,353
"{ENSG00000088325_Low,ENSG00000170312_Low,ENSG00000175063_Low}","{PR=Positive}",0.323076923076923,0.815068493150685,0.396380090497738,1.27570918545539,357
"{ENSG00000088325_Low,ENSG00000117650_Low,Subtype=Luminal_A}","{PR=Positive}",0.326696832579186,0.81489841986456,0.400904977375566,1.27544299426394,361
"{ENSG00000077152_Low,ENSG00000123485_Low,ENSG00000175063_Low}","{PR=Positive}",0.309502262443439,0.814285714285714,0.380090497737557,1.274484014569,342
"{ENSG00000143228_Low,ENSG00000170312_Low,ENSG00000175063_Low}","{PR=Positive}",0.301357466063348,0.814180929095355,0.370135746606335,1.27432000941978,333
"{ENSG00000090889_Low,ENSG00000175063_Low}","{PR=Positive}",0.333031674208145,0.814159292035398,0.409049773755656,1.27428614404974,368
"{ENSG00000077152_Low,ENSG00000170312_Low,ENSG00000175063_Low}","{PR=Positive}",0.304977375565611,0.814009661835749,0.374660633484163,1.2740519494738,337
"{ENSG00000088325_Low,ENSG00000123485_Low,ENSG00000170312_Low}","{PR=Positive}",0.323076923076923,0.813211845102506,0.397285067873303,1.27280324198055,357
"{ENSG00000090889_Low,ENSG00000123485_Low,ENSG00000170312_Low}","{PR=Positive}",0.314932126696833,0.813084112149533,0.387330316742081,1.27260332000741,348
"{ENSG00000088325_Low,ENSG00000123485_Low}","{PR=Positive}",0.353846153846154,0.812889812889813,0.435294117647059,1.2722992113927,391
"{ENSG00000077152_Low,ENSG00000143228_Low,ENSG00000175063_Low}","{PR=Positive}",0.310407239819005,0.812796208530806,0.381900452488688,1.2721527059866,343
"{ENSG00000088325_Low,ENSG00000123485_Low,ENSG00000143228_Low}","{PR=Positive}",0.310407239819005,0.812796208530806,0.381900452488688,1.2721527059866,343
"{ENSG00000088325_Low,ENSG00000123485_Low,ENSG00000183856_Low}","{PR=Positive}",0.302262443438914,0.812652068126521,0.371945701357466,1.27192710379576,334
"{ENSG00000170312_Low,ENSG00000183856_Low,Subtype=Luminal_A}","{PR=Positive}",0.302262443438914,0.812652068126521,0.371945701357466,1.27192710379576,334
"{ENSG00000117650_Low,ENSG00000123485_Low,Subtype=Luminal_A}","{PR=Positive}",0.314027149321267,0.812646370023419,0.386425339366516,1.2719181853766,347
"{ENSG00000088325_Low,ENSG00000143228_Low,ENSG00000175063_Low}","{PR=Positive}",0.314027149321267,0.812646370023419,0.386425339366516,1.2719181853766,347
"{ENSG00000077152_Low,ENSG00000088325_Low,ENSG00000175063_Low}","{PR=Positive}",0.317647058823529,0.8125,0.390950226244344,1.27168909348442,351
"{ENSG00000123485_Low,ENSG00000169607_Low,ENSG00000170312_Low}","{PR=Positive}",0.309502262443439,0.812351543942993,0.380995475113122,1.27145673662466,342
"{ENSG00000170312_Low,ENSG00000175063_Low}","{PR=Positive}",0.34027149321267,0.812095032397408,0.419004524886878,1.27105525608943,376
"{ENSG00000088325_Low,ENSG00000090889_Low,ENSG00000169607_Low}","{PR=Positive}",0.320361990950226,0.811926605504587,0.394570135746606,1.27079164176001,354
"{ENSG00000123485_Low,ENSG00000158402_Low,ENSG00000169607_Low}","{PR=Positive}",0.300452488687783,0.811735941320293,0.370135746606335,1.27049322260471,332
"{ENSG00000077152_Low,ENSG00000088325_Low,ENSG00000169607_Low}","{PR=Positive}",0.300452488687783,0.811735941320293,0.370135746606335,1.27049322260471,332
"{ENSG00000143228_Low,ENSG00000183856_Low,Subtype=Luminal_A}","{PR=Positive}",0.315837104072398,0.811627906976744,0.389140271493213,1.27032413202451,349
"{ENSG00000090889_Low,ENSG00000276043_Low,Subtype=Luminal_A}","{PR=Positive}",0.304072398190045,0.811594202898551,0.374660633484163,1.27027137989079,336
"{ENSG00000077152_Low,Subtype=Luminal_A}","{PR=Positive}",0.381900452488688,0.811538461538462,0.470588235294118,1.27018413597734,422
"{ENSG00000090889_Low,ENSG00000183856_Low,Subtype=Luminal_A}","{PR=Positive}",0.310407239819005,0.810874704491726,0.382805429864253,1.26914525278096,343
"{ENSG00000088325_Low,ENSG00000143228_Low,ENSG00000169607_Low}","{PR=Positive}",0.301357466063348,0.81021897810219,0.371945701357466,1.26811893881433,333
"{ENSG00000077152_Low,ENSG00000090889_Low,ENSG00000175063_Low}","{PR=Positive}",0.301357466063348,0.81021897810219,0.371945701357466,1.26811893881433,333
"{ENSG00000088325_Low,ENSG00000123485_Low,ENSG00000158402_Low}","{PR=Positive}",0.316742081447964,0.810185185185185,0.390950226244344,1.26806604763404,350
"{ENSG00000090889_Low,ENSG00000169607_Low,ENSG00000170312_Low}","{PR=Positive}",0.304977375565611,0.810096153846154,0.376470588235294,1.26792669971671,337
"{ENSG00000088325_Low,ENSG00000169607_Low,ENSG00000170312_Low}","{PR=Positive}",0.31131221719457,0.809411764705882,0.384615384615385,1.26685552407932,344
"{ENSG00000088325_Low,ENSG00000175063_Low}","{PR=Positive}",0.352036199095023,0.808731808731809,0.435294117647059,1.26579128703775,389
"{ENSG00000090889_Low,ENSG00000105011_Low,Subtype=Luminal_A}","{PR=Positive}",0.302262443438914,0.808716707021792,0.373755656108597,1.26576765050861,334
"{ENSG00000077152_Low,ENSG00000175063_Low}","{PR=Positive}",0.336651583710407,0.808695652173913,0.416289592760181,1.26573469639118,372
"{ENSG00000117650_Low,ENSG00000143228_Low,Subtype=Luminal_A}","{PR=Positive}",0.321266968325792,0.808656036446469,0.397285067873303,1.26567269160531,355
"{ENSG00000123485_Low,ENSG00000169607_Low}","{PR=Positive}",0.343891402714932,0.808510638297872,0.425339366515837,1.26544512084865,380
"{ENSG00000123485_Low,ENSG00000170312_Low}","{PR=Positive}",0.335746606334842,0.808278867102396,0.415384615384615,1.26508236281607,371
"{ENSG00000090889_Low,ENSG00000123485_Low,ENSG00000158402_Low}","{PR=Positive}",0.304977375565611,0.808153477218225,0.37737556561086,1.26488610811068,337
"{ENSG00000170312_Low,Subtype=Luminal_A}","{PR=Positive}",0.380995475113122,0.808061420345489,0.471493212669683,1.26474202476171,421
"{ENSG00000123485_Low,ENSG00000143228_Low}","{PR=Positive}",0.334841628959276,0.807860262008734,0.41447963800905,1.26442718062273,370
"{ENSG00000088325_Low,ENSG00000090889_Low,ENSG00000170312_Low}","{PR=Positive}",0.319457013574661,0.807780320366133,0.395475113122172,1.26430205949657,353
"{ENSG00000090889_Low,Subtype=Luminal_A}","{PR=Positive}",0.383710407239819,0.807619047619048,0.475113122171946,1.2640496425199,424
"{ENSG00000117650_Low,ENSG00000169607_Low,Subtype=Luminal_A}","{PR=Positive}",0.31131221719457,0.807511737089202,0.38552036199095,1.26388168482092,344
"{ENSG00000060718_High,ENSG00000123500_High,Subtype=Luminal_A}","{PR=Positive}",0.314932126696833,0.807424593967517,0.390045248868778,1.26374529225794,348
"{ENSG00000090889_Low,ENSG00000123485_Low}","{PR=Positive}",0.344796380090498,0.807203389830508,0.427149321266968,1.26339907331829,381
"{ENSG00000088325_Low,ENSG00000090889_Low,ENSG00000158402_Low}","{PR=Positive}",0.310407239819005,0.807058823529412,0.384615384615385,1.26317280453258,343
"{ENSG00000077152_Low,ENSG00000117650_Low,Subtype=Luminal_A}","{PR=Positive}",0.321266968325792,0.806818181818182,0.398190045248869,1.26279616276075,355
"{ENSG00000088325_Low,ENSG00000158402_Low,ENSG00000175063_Low}","{PR=Positive}",0.313122171945701,0.806526806526807,0.388235294117647,1.26234011503133,346
"{ENSG00000143228_Low,ENSG00000175063_Low}","{PR=Positive}",0.338461538461538,0.806034482758621,0.419909502262444,1.26156955162645,374
"{ENSG00000123485_Low,ENSG00000158402_Low,ENSG00000170312_Low}","{PR=Positive}",0.300452488687783,0.805825242718447,0.372850678733032,1.26124205836244,332
"{ENSG00000088325_Low,ENSG00000090889_Low,ENSG00000143228_Low}","{PR=Positive}",0.307692307692308,0.805687203791469,0.381900452488688,1.26102600593424,340
"{ENSG00000175063_Low,ENSG00000183856_Low}","{PR=Positive}",0.31131221719457,0.805620608899297,0.386425339366516,1.26092177455202,344
"{ENSG00000123500_High,Subtype=Luminal_A}","{PR=Positive}",0.363800904977376,0.80561122244489,0.45158371040724,1.26090708328839,402
"{ENSG00000152253_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{PR=Positive}",0.314932126696833,0.805555555555556,0.390950226244344,1.26081995593327,348
"{ENSG00000077152_Low,ENSG00000088325_Low,ENSG00000123485_Low}","{PR=Positive}",0.310407239819005,0.805164319248826,0.38552036199095,1.26020761015574,343
"{ENSG00000088325_Low,ENSG00000163815_High,Subtype=Luminal_A}","{ER=Positive}",0.30316742081448,0.930555555555556,0.32579185520362,1.26012731481481,335
"{ENSG00000079308_High,ENSG00000175063_Low,Subtype=Luminal_A}","{ER=Positive}",0.30316742081448,0.930555555555556,0.32579185520362,1.26012731481481,335
"{ENSG00000090889_Low,ENSG00000123485_Low,ENSG00000143228_Low}","{PR=Positive}",0.302262443438914,0.804819277108434,0.375565610859729,1.25966756544592,334
"{ENSG00000152253_Low,ENSG00000169607_Low,Subtype=Luminal_A}","{PR=Positive}",0.309502262443439,0.804705882352941,0.384615384615385,1.25949008498584,342
"{ENSG00000090889_Low,ENSG00000152253_Low,Subtype=Luminal_A}","{PR=Positive}",0.309502262443439,0.804705882352941,0.384615384615385,1.25949008498584,342
"{ENSG00000088325_Low,ENSG00000105011_Low,Subtype=Luminal_A}","{PR=Positive}",0.309502262443439,0.804705882352941,0.384615384615385,1.25949008498584,342
"{ENSG00000088325_Low,ENSG00000169607_Low}","{PR=Positive}",0.346606334841629,0.804621848739496,0.430769230769231,1.25935855928774,383
"{ENSG00000088325_Low,ENSG00000158402_Low,Subtype=Luminal_A}","{ER=Positive}",0.371945701357466,0.929864253393665,0.4,1.25919117647059,411
"{ENSG00000143228_Low,ENSG00000152253_Low,Subtype=Luminal_A}","{PR=Positive}",0.301357466063348,0.804347826086957,0.374660633484163,1.25892967114177,333
"{ENSG00000123485_Low,ENSG00000158402_Low,Subtype=Luminal_A}","{ER=Positive}",0.368325791855204,0.929223744292237,0.396380090497738,1.25832382039574,407
"{ENSG00000123500_High,ENSG00000203805_High,Subtype=Luminal_A}","{PR=Positive}",0.304072398190045,0.803827751196172,0.378280542986425,1.25811567290619,336
"{ENSG00000088325_Low,ENSG00000117650_Low,ENSG00000123485_Low}","{PR=Positive}",0.304072398190045,0.803827751196172,0.378280542986425,1.25811567290619,336
"{ENSG00000088325_Low,ENSG00000143228_Low,ENSG00000170312_Low}","{PR=Positive}",0.307692307692308,0.803782505910166,0.382805429864253,1.25804485698404,340
"{ENSG00000077152_Low,ENSG00000088325_Low,ENSG00000143228_Low}","{PR=Positive}",0.307692307692308,0.803782505910166,0.382805429864253,1.25804485698404,340
"{ENSG00000117650_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{PR=Positive}",0.31131221719457,0.803738317757009,0.387330316742081,1.25797569563951,344
"{ENSG00000123485_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{ER=Positive}",0.390045248868778,0.928879310344828,0.419909502262443,1.25785739942529,431
"{ENSG00000158402_Low,ENSG00000175063_Low}","{PR=Positive}",0.32579185520362,0.803571428571429,0.405429864253394,1.25771448806151,360
"{ENSG00000088325_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{ER=Positive}",0.387330316742081,0.928416485900217,0.417194570135747,1.25723065798988,428
"{ENSG00000123485_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{ER=Positive}",0.373755656108597,0.928089887640449,0.402714932126697,1.25678838951311,413
"{ENSG00000077152_Low,ENSG00000123485_Low,ENSG00000170312_Low}","{PR=Positive}",0.302262443438914,0.802884615384615,0.376470588235294,1.2566395184136,334
"{ENSG00000158402_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{ER=Positive}",0.360180995475113,0.927738927738928,0.388235294117647,1.25631313131313,398
"{ENSG00000123485_Low,ENSG00000158402_Low}","{PR=Positive}",0.327601809954751,0.802660753880266,0.408144796380091,1.25628914028002,362
"{ENSG00000088325_Low,ENSG00000090889_Low}","{PR=Positive}",0.349321266968326,0.802494802494803,0.435294117647059,1.25602940050532,386
"{ENSG00000152253_Low,ENSG00000158402_Low,Subtype=Luminal_A}","{PR=Positive}",0.301357466063348,0.802409638554217,0.375565610859729,1.25589610566914,333
"{ENSG00000077152_Low,ENSG00000088325_Low,ENSG00000158402_Low}","{PR=Positive}",0.301357466063348,0.802409638554217,0.375565610859729,1.25589610566914,333
"{ENSG00000077152_Low,ENSG00000088325_Low,ENSG00000090889_Low}","{PR=Positive}",0.308597285067873,0.802352941176471,0.384615384615385,1.25580736543909,341
"{ENSG00000090889_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{ER=Positive}",0.369230769230769,0.927272727272727,0.398190045248869,1.25568181818182,408
"{ENSG00000088325_Low,ENSG00000123485_Low,Subtype=Luminal_A}","{ER=Positive}",0.391855203619909,0.927194860813705,0.42262443438914,1.25557637401856,433
"{ENSG00000088325_Low,ENSG00000152253_Low,ENSG00000175063_Low}","{PR=Positive}",0.300452488687783,0.801932367149758,0.374660633484163,1.25514910155876,332
"{ENSG00000077152_Low,ENSG00000152253_Low,Subtype=Luminal_A}","{PR=Positive}",0.304072398190045,0.801909307875895,0.379185520361991,1.25511301020236,336
"{ENSG00000077152_Low,ENSG00000090889_Low,ENSG00000123485_Low}","{PR=Positive}",0.304072398190045,0.801909307875895,0.379185520361991,1.25511301020236,336
"{ENSG00000088325_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{ER=Positive}",0.389140271493213,0.926724137931034,0.419909502262443,1.25493893678161,430
"{ENSG00000088325_Low,ENSG00000090889_Low,Subtype=Luminal_A}","{ER=Positive}",0.388235294117647,0.926565874730022,0.419004524886878,1.25472462203024,429
"{ENSG00000170312_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{ER=Positive}",0.376470588235294,0.926503340757238,0.406334841628959,1.25463994060876,416
"{ENSG00000088325_Low,ENSG00000169607_Low,Subtype=Luminal_A}","{ER=Positive}",0.387330316742081,0.926406926406926,0.418099547511312,1.25450937950938,428
"{ENSG00000169607_Low,ENSG00000183856_Low,Subtype=Luminal_A}","{PR=Positive}",0.306787330316742,0.801418439716312,0.382805429864253,1.25434472505173,339
"{ENSG00000088325_Low,ENSG00000158402_Low,ENSG00000170312_Low}","{PR=Positive}",0.306787330316742,0.801418439716312,0.382805429864253,1.25434472505173,339
"{ENSG00000131471_High,ENSG00000145708_High,Subtype=Luminal_A}","{ER=Positive}",0.306787330316742,0.926229508196721,0.331221719457014,1.25426912568306,339
"{ENSG00000090889_Low,ENSG00000170312_Low,Subtype=Luminal_A}","{ER=Positive}",0.374660633484163,0.926174496644295,0.404524886877828,1.25419463087248,414
"{ENSG00000123485_Low,ENSG00000127564_Low,Subtype=Luminal_A}","{ER=Positive}",0.339366515837104,0.925925925925926,0.366515837104072,1.25385802469136,375
"{ENSG00000090889_Low,ENSG00000123485_Low,Subtype=Luminal_A}","{ER=Positive}",0.383710407239819,0.925764192139738,0.41447963800905,1.25363901018923,424
"{ENSG00000117650_Low,ENSG00000183856_Low,Subtype=Luminal_A}","{PR=Positive}",0.305882352941176,0.800947867298578,0.381900452488688,1.25360820589933,338
"{ENSG00000175063_Low,ENSG00000276043_Low,Subtype=Luminal_A}","{ER=Positive}",0.336651583710407,0.925373134328358,0.363800904977376,1.25310945273632,372
"{ENSG00000169607_Low,ENSG00000175063_Low,Subtype=Luminal_A}","{ER=Positive}",0.355656108597285,0.924705882352941,0.384615384615385,1.25220588235294,393
"{ENSG00000169607_Low,Subtype=Luminal_A}","{PR=Positive}",0.380090497737557,0.8,0.475113122171946,1.25212464589235,420
"{ENSG00000088325_Low,ENSG00000117650_Low,ENSG00000175063_Low}","{PR=Positive}",0.300452488687783,0.8,0.375565610859728,1.25212464589235,332
"{ENSG00000088325_Low,Subtype=Luminal_A}","{ER=Positive}",0.442533936651584,0.924385633270321,0.478733031674208,1.25177221172023,489
"{ENSG00000077152_Low,ENSG00000158402_Low,Subtype=Luminal_A}","{ER=Positive}",0.353846153846154,0.92434988179669,0.382805429864253,1.25172379826635,391
"{ENSG00000077152_Low,ENSG00000123485_Low,Subtype=Luminal_A}","{ER=Positive}",0.364705882352941,0.924311926605505,0.394570135746606,1.25167240061162,403
"{ENSG00000077152_Low,ENSG00000088325_Low,Subtype=Luminal_A}","{ER=Positive}",0.374660633484163,0.924107142857143,0.405429864253394,1.25139508928571,414
"{ENSG00000123485_Low}","{PR=Positive}",0.4,0.799276672694394,0.500452488687783,1.25099252595936,442
"{ENSG00000077152_Low,ENSG00000090889_Low,Subtype=Luminal_A}","{ER=Positive}",0.361990950226244,0.92378752886836,0.391855203619909,1.2509622786759,400
